id,I_e,I_e_err,PA,PA_err,X0,X0_err,Y0,Y0_err,dX0,dY0,dec,ell,ell_err,m_tot,mu_0,mu_e,mu_e_ave,n,n_err,r_e,r_e_err,ra,I_e_forced_g,I_e_err_forced_g,m_tot_forced_g,mu_0_forced_g,mu_e_forced_g,mu_e_ave_forced_g,I_e_forced_r,I_e_err_forced_r,m_tot_forced_r,mu_0_forced_r,mu_e_forced_r,mu_e_ave_forced_r,flag,central_mask_frac,x_image,y_image,x_hsc,y_hsc,ra_sex,dec_sex,a_image,b_image,theta_image,ellipticity,kron_radius,petro_radius,flags,mag_auto_g,mag_auto_r,mag_auto_i,magerr_auto_g,magerr_auto_r,magerr_auto_i,mag_petro_g,mag_petro_r,mag_petro_i,magerr_petro_g,magerr_petro_r,magerr_petro_i,mag_ap0_g,mag_ap1_g,mag_ap2_g,mag_ap3_g,mag_ap4_g,mag_ap5_g,mag_ap6_g,mag_ap7_g,mag_ap8_g,mag_ap9_g,magerr_ap0_g,magerr_ap1_g,magerr_ap2_g,magerr_ap3_g,magerr_ap4_g,magerr_ap5_g,magerr_ap6_g,magerr_ap7_g,magerr_ap8_g,magerr_ap9_g,mag_ap0_r,mag_ap1_r,mag_ap2_r,mag_ap3_r,mag_ap4_r,mag_ap5_r,mag_ap6_r,mag_ap7_r,mag_ap8_r,mag_ap9_r,magerr_ap0_r,magerr_ap1_r,magerr_ap2_r,magerr_ap3_r,magerr_ap4_r,magerr_ap5_r,magerr_ap6_r,magerr_ap7_r,magerr_ap8_r,magerr_ap9_r,mag_ap0_i,mag_ap1_i,mag_ap2_i,mag_ap3_i,mag_ap4_i,mag_ap5_i,mag_ap6_i,mag_ap7_i,mag_ap8_i,mag_ap9_i,magerr_ap0_i,magerr_ap1_i,magerr_ap2_i,magerr_ap3_i,magerr_ap4_i,magerr_ap5_i,magerr_ap6_i,magerr_ap7_i,magerr_ap8_i,magerr_ap9_i,fwhm_g,fwhm_r,fwhm_i,flux_radius_g,flux_radius_r,flux_radius_i,ebv,A_g,A_r,A_i,patch_id,g-i,g-r,candy,junk,tidal,cirrus,notes,viz-id,cat-id
3643676,2.62840490363,0.228118268141,175.395,7.7389,99.4254,0.2638,100.2644,0.3121,-0.4254,-1.2644,-6.72050078113,0.16989300000000002,0.03919380000000001,20.9720004603,23.9341554459,25.950769328099998,25.212472075700003,1.09006,0.0872538,3.0862944,0.165624648,34.9810112934,1.13488874717,0.026700503117900003,21.883847907600003,24.8460028931,26.8626167754,26.1243195229,2.21934169501,0.0474277210884,21.1556707013,24.1178256868,26.1344395691,25.3961423166,0.0,0.0,816.3839999999999,1526.9839,4716.384,17426.9839,34.980966200000005,-6.720513900000001,9.581,8.397,89.36,0.124,5.27,7.92,0,22.0033,21.1698,20.9888,0.0378,0.0305,0.0296,22.0607,21.1711,21.023000000000003,0.0599,0.0459,0.046,26.8383,26.239,25.8053,25.467,25.1786,24.9296,23.7639,22.6867,22.3889,22.2026,0.1031,0.0791,0.0664,0.0583,0.0521,0.0473,0.0324,0.024,0.0239,0.0259,26.0445,25.4998,25.0859,24.7488,24.4765,24.2758,23.0904,22.0146,21.6864,21.4579,0.0864,0.0697,0.0596,0.0524,0.0475,0.0451,0.0303,0.0225,0.0218,0.0227,25.7923,25.1932,24.7773,24.4551,24.1821,23.9506,22.8669,21.7903,21.4983,21.2763,0.0786,0.0603,0.0515,0.0458,0.0415,0.0383,0.0283,0.021,0.0211,0.0221,8.57136,8.69736,7.65408,2.549232,2.890272,2.800224,0.022028811930700002,0.0712191489718,0.050468008133199994,0.0360171075066,4644,0.876645405835,0.7074260654610001,1,0,0,0, ,813,312
3643717,1.06254606009,0.085683106576,124.294,1.43231,212.6191,0.56,213.4909,0.4381,-0.6191,-1.4909,-6.711893495880001,0.526511,0.0188213,19.91490045,24.3782063767,26.9341305868,26.0970844752,1.33952,0.077665,9.9929088,0.52229688,34.9517204792,0.443551587302,0.00703238378685,20.8634095188,25.326715445500003,27.8826396556,27.045593544000003,0.6270160147389999,0.012224914966,20.4875732797,24.9508792065,27.506803416599997,26.6697573049,0.0,0.00208768267223,1438.7106,1711.9358,5338.7106,17611.9358,34.9517162,-6.7119194,18.261,8.746,33.35,0.521,6.72,10.56,2,21.1197,21.0169,20.1677,0.0301,0.0476,0.025,21.0377,21.9311,20.0628,0.0438,0.1738,0.0357,27.6511,26.9021,26.41,26.0223,25.6969,25.3826,23.9352,22.7608,22.3794,22.0646,0.2167,0.1459,0.1154,0.0973,0.0838,0.07200000000000001,0.0379,0.0257,0.0237,0.0228,26.8926,26.2761,25.8097,25.3981,25.0589,24.7683,23.3732,22.2027,21.8566,21.5292,0.1876,0.1427,0.1156,0.0954,0.0811,0.0712,0.0393,0.0268,0.0255,0.0243,26.5718,26.0259,25.5055,25.0748,24.7518,24.471,23.1054,21.9179,21.5382,21.2213,0.1602,0.13,0.1002,0.0812,0.0701,0.0621,0.0353,0.0236,0.0218,0.021,12.74616,12.74616,12.74616,5.529552,3.74556,5.989872,0.0214380739414,0.0693092930525,0.049114627399699996,0.0350512508941,4644,0.914251026642,0.35564157344700004,1,0,0,0, size error,814,313
3674135,5.37298044218,0.10587691326500001,23.7659,0.736349,117.2386,0.0839,116.7499,0.1108,-1.2386,-0.7499,-5.423282939400001,0.371523,0.00783982,20.0364815991,23.4971624475,25.174461850700002,24.5088750576,0.9327639999999999,0.0190701,3.9467904000000003,0.048883128,35.3432607446,2.35492488662,0.015819373582799997,20.9320771001,24.392757948499998,26.0700573517,25.4044705586,4.1419005102,0.0281132723923,20.3190205914,23.7797014398,25.457000843000003,24.7914140499,0.0,0.0,1761.5959,1454.4176,25661.5959,13354.4176,35.3432909,-5.4232518,16.754,12.118,-66.17,0.27699999999999997,3.98,6.6,0,20.9515,20.3525,20.0282,0.0134,0.0129,0.0093,20.8921,20.3816,20.0036,0.021,0.022000000000000002,0.0151,26.4534,25.8585,25.3802,24.9921,24.6661,24.3931,23.0297,21.9285,21.6226,21.3638,0.0562,0.0432,0.0349,0.0292,0.0253,0.0224,0.0128,0.0093,0.0092,0.0093,25.9749,25.3379,24.8514,24.4716,24.1358,23.8546,22.4447,21.338,21.0073,20.7463,0.0607,0.0449,0.036000000000000004,0.0303,0.026000000000000002,0.0229,0.0125,0.009000000000000001,0.0087,0.0088,25.5488,24.923000000000002,24.4411,24.0731,23.7547,23.4796,22.1298,21.0389,20.7025,20.442,0.0399,0.0298,0.024,0.0204,0.0178,0.0158,0.0091,0.0067,0.0064,0.0065,8.85192,9.04176,8.12952,3.271632,3.241896,3.2998559999999997,0.0212294480228,0.0686348054578,0.0486366654203,0.0347101475173,4676,0.8616708430589999,0.593058368662,1,0,0,0, ,818,314
3674167,1.4109162415,0.11019664115599999,52.9515,5.8632,105.1469,0.6328,106.4853,0.5614,-0.1469,-1.4853,-5.43343179466,0.271881,0.0473781,22.063176975,25.782405928899998,26.626246918000003,26.195306982600002,0.5432899999999999,0.06807610000000001,3.1349807999999997,0.16828896,35.3610249122,0.590525793651,0.026501452664400005,23.0088328771,26.7280618309,27.571902820100004,27.1409628847,0.985030470522,0.0415515164399,22.453305894499998,26.1725348484,27.0163758375,26.5854359021,0.0,0.0,1384.3197,1235.8872,25284.3197,13135.8872,35.36096989999999,-5.4334597,10.187999999999999,7.422999999999999,-30.4,0.271,5.62,7.26,2,23.2759,22.349,21.9444,0.0983,0.0702,0.047,23.3966,22.4018,21.9959,0.1416,0.095,0.0636,27.8841,27.424,27.1124,26.861,26.635,26.4095,25.0683,23.8148,23.4027,23.2444,0.2095,0.1831,0.1717,0.16399999999999998,0.1547,0.1442,0.0837,0.0528,0.0474,0.0527,28.0006,27.5634,27.2048,26.7559,26.2635,25.8934,24.3801,23.1714,22.8459,22.6262,0.391,0.3492,0.3135,0.2496,0.1842,0.1504,0.0745,0.0489,0.0476,0.05,27.4448,26.8291,26.3578,26.02,25.7336,25.4322,24.0351,22.8503,22.4462,22.2263,0.228,0.1727,0.1398,0.1233,0.11,0.0957,0.0528,0.0354,0.032,0.0336,8.77128,8.77128,8.77128,2.40912,2.8476,2.985864,0.0212160321985,0.0685914320976,0.048605929766699994,0.0346882126445,4676,0.9117526826469999,0.5355414802690001,1,0,0,0, ,819,315
3674509,4.51321570295,0.110916950113,20.0419,1.8337599999999998,96.5159,0.1283,93.9425,0.1588,-1.5159,1.0575,-5.35892631043,0.243598,0.0135975,20.7008069037,24.141286265,25.363784773699997,24.8137686798,0.721101,0.0229568,3.04878,0.047518128,35.3497994406,3.01376488095,0.021515731292500003,21.1392487105,24.579728071799998,25.8022265805,25.2522104866,3.9786352040800006,0.0374737811791,20.8376868273,24.2781661886,25.5006646973,24.9506486034,0.0,0.0,1623.0082,2835.3181,25523.0082,14735.3181,35.3498232,-5.3588154999999995,13.99,9.454,-71.68,0.324,4.28,5.94,0,21.2398,20.8541,20.7172,0.0151,0.0178,0.0153,21.2175,20.9011,20.6616,0.0206,0.0258,0.0201,26.6152,25.9602,25.4259,25.015,24.6823,24.4103,22.9995,21.901,21.6373,21.4617,0.0653,0.0475,0.0364,0.0298,0.0257,0.0228,0.0124,0.0091,0.0093,0.0102,26.3125,25.6882,25.2111,24.8185,24.4797,24.1981,22.7495,21.6264,21.3272,21.1186,0.0828,0.062,0.0501,0.0418,0.0357,0.0314,0.0166,0.0118,0.0117,0.0125,26.3182,25.6147,25.1019,24.7103,24.3571,24.0742,22.6229,21.471,21.1838,20.9625,0.081,0.0564,0.0441,0.0368,0.031,0.0273,0.0144,0.0099,0.01,0.0105,8.26224,8.41008,8.756160000000001,2.492952,2.731344,2.6920319999999998,0.0196196557441,0.0634303470208,0.0449486313098,0.0320781371417,4676,0.40708959692100005,0.283080167489,1,0,0,0, ,820,316
3675681,2.5514172335599996,0.0453319869615,59.5477,0.853093,218.1656,0.3534,220.9989,0.2934,0.8344,-1.9989,-5.5391688749900005,0.36270399999999997,0.00893903,19.31665119,25.020856361,25.9830462884,25.512054281999998,0.599118,0.0159598,8.666028,0.102554928,35.3153963658,1.37220096372,0.0104238945578,19.9900606016,25.6942657726,26.6564557,26.185463693600003,2.1641935941,0.0184964214853,19.495364633599998,25.199569804499998,26.161759731999997,25.6907677256,0.0,0.0695410292072,2356.7356,2969.3628,26256.7356,10869.3628,35.3153228,-5.5391986,25.198,17.03,-24.01,0.324,4.56,7.92,3,20.1554,19.6726,19.4929,0.0109,0.012,0.0105,20.2017,19.6857,19.5836,0.0199,0.0212,0.0199,27.0691,26.434,25.9488,25.5545,25.2072,24.894000000000002,23.4745,22.3789,21.929000000000002,21.4807,0.1014,0.0754,0.0603,0.0503,0.0426,0.0365,0.0197,0.0144,0.0125,0.0106,26.384,25.7809,25.3339,24.9452,24.5851,24.2855,22.9368,21.8479,21.4095,20.9853,0.0925,0.0708,0.0586,0.0492,0.0412,0.0357,0.0206,0.0151,0.0132,0.0115,26.4383,25.7848,25.2496,24.8192,24.4267,24.0887,22.6597,21.6077,21.1815,20.7463,0.1007,0.0736,0.0562,0.0453,0.0368,0.0308,0.0165,0.0125,0.0111,0.0096,17.0352,16.63704,11.38872,6.310919999999999,6.45372,6.179376,0.022304996813599997,0.0721120546983,0.0511007476999,0.0364686697902,4677,0.637766026692,0.47368466100199996,1,0,0,0, ,821,317
3681077,5.22208049887,0.055026573129300003,151.773,1.3488799999999999,257.0011,0.0869,258.7736,0.0946,-1.0011,-2.7736,-5.73280849357,0.11197,0.00484531,18.1456928054,23.1413496148,25.2053910944,24.4576582395,1.11202,0.012638,7.746211200000001,0.04904726400000001,35.353740570700005,3.0466624149699997,0.00750216128118,18.7307408736,23.726397683000002,25.790439162600002,25.0427063077,4.62485827664,0.013021152210899998,18.277555638800003,23.273212448200002,25.3372539279,24.589521073,0.0,0.183994016455,1535.4041,2819.1814,25435.4041,6719.1814,35.3537217,-5.7328828000000005,33.131,30.499000000000002,38.23,0.079,4.0,6.6,2,18.7681,18.3094,18.0979,0.004,0.0046,0.0037,18.7372,18.2908,18.0724,0.0064,0.0074,0.0059,25.3719,24.7551,24.2705,23.8926,23.5663,23.2918,21.9198,20.7293,20.2967,19.9735,0.0207,0.0156,0.0125,0.0106,0.0091,0.0081,0.0046,0.0031,0.0027,0.0026,25.1868,24.5363,24.0435,23.6653,23.3383,23.064,21.6587,20.3983,19.9463,19.5955,0.0303,0.0222,0.0177,0.0149,0.0129,0.0114,0.0063,0.0039,0.0034,0.0032,25.1285,24.5038,24.0046,23.6071,23.2633,22.9701,21.5428,20.2828,19.8175,19.4611,0.0283,0.0211,0.0167,0.0139,0.0118,0.0103,0.0055,0.0035,0.003,0.0027,15.099839999999999,16.5144,32.06112,6.663048,6.942936,7.218792,0.020519356743,0.06633908035019999,0.0470098462983,0.0335491482748,4684,0.552258136125,0.433856000748,1,0,0,0, ,823,318
3688066,8.83358134921,0.102922335601,171.757,0.613548,112.016,0.0592,111.7607,0.0827,-1.016,-0.7607,-5.650358948509999,0.30838000000000004,0.00562255,19.5371161302,23.231993383800003,24.6346579679,24.035914143600003,0.805109,0.0108622,3.8083416,0.028324968,35.4490698664,4.34977324263,0.023050418083900005,20.3062916188,24.001168872399997,25.4038334565,24.805089632199998,7.4524872449,0.035653344671199995,19.7217050588,23.4165823124,24.8192468965,24.2205030723,0.0,0.0,3503.373,589.2081,23403.373,8489.2081,35.4490531,-5.650338099999999,17.958,12.279000000000002,84.18,0.316,3.5,5.94,0,20.3406,19.7375,19.5819,0.0066,0.0063,0.0059,20.2968,19.6869,19.5746,0.0107,0.0102,0.01,26.0144,25.4116,24.9384,24.5473,24.2123,23.9328,22.5247,21.3476,20.9835,20.7281,0.0355,0.027000000000000003,0.0219,0.0183,0.0157,0.0138,0.0076,0.0051,0.0048,0.0049,25.4735,24.8729,24.3886,23.9949,23.668000000000003,23.3847,21.9498,20.7706,20.4127,20.1479,0.0359,0.0273,0.0219,0.0183,0.0158,0.0139,0.0074,0.005,0.0047,0.0048,25.2309,24.6247,24.1406,23.7412,23.3965,23.1095,21.697,20.5398,20.1957,19.952,0.0311,0.0236,0.0189,0.0157,0.0133,0.0117,0.0064,0.0044,0.0042,0.0043,8.9628,9.140880000000001,7.16184,3.231984,3.314136,3.14244,0.0202262938844,0.0653916081281,0.0463384392891,0.0330699905009,4692,0.7368538709729999,0.565533391161,1,0,0,0, ,824,319
3703587,6.27455357143,0.179722930839,98.5521,1.74535,117.4094,0.2232,120.3938,0.161,0.5906,-2.3938,-6.805315026360001,0.270019,0.014636600000000001,19.627351995,23.7534744198,25.006042921,24.447588020999998,0.7351409999999999,0.024355099999999998,4.2983472,0.093961056,33.5917021287,3.8992701247199992,0.0299449050454,20.1438507683,24.2699731931,25.5225416943,24.964086794299998,5.74489795918,0.0470851048753,19.7231032762,23.8492257009,25.1017942021,24.543339302199996,0.0,0.11263736263699999,2493.2175,3706.9622,2493.2175,15606.9622,33.591768200000004,-6.8052979,14.487,12.667,8.34,0.126,4.47,5.94,2,20.2716,19.8112,19.7662,0.0159,0.0163,0.0166,20.2191,19.7451,19.7137,0.0201,0.0204,0.021,26.156999999999996,25.6037,25.1245,24.7368,24.406,24.1281,22.7024,21.3827,20.9756,20.6761,0.0896,0.071,0.0572,0.0479,0.0413,0.0365,0.0196,0.0117,0.0105,0.0103,25.7351,25.1487,24.6868,24.3058,23.9788,23.7052,22.2423,20.9428,20.55,20.2454,0.0954,0.0733,0.06,0.0506,0.0438,0.0388,0.0202,0.0122,0.0112,0.0108,25.8766,25.1773,24.6448,24.2498,23.9364,23.6684,22.1589,20.8437,20.4481,20.1395,0.1153,0.0799,0.0612,0.051,0.0447,0.0399,0.0198,0.0118,0.0108,0.0104,11.38872,11.74488,11.73144,3.410904,3.490704,3.350256,0.0237946663258,0.0769281562313,0.05451358055240001,0.0389042794427,4708,0.478474896511,0.398332916421,1,0,0,0, ,828,320
3716799,3.5157631802699996,0.106644699546,126.275,1.93157,123.8119,0.2615,123.9294,0.2411,-1.8119,-1.9294,-6.2089588252,0.287015,0.016774900000000002,20.5378150845,24.589118338899997,25.6349509661,25.1373104442,0.638415,0.027377299999999997,3.9288816,0.07689528,34.6444095033,2.42019912132,0.019563846371900003,20.9432363711,24.994539625500003,26.0403722527,25.5427317308,3.03164328231,0.0365926162132,20.698668871400002,24.7499721258,25.795804753000002,25.298164231100003,0.0,0.0,3972.2744,494.6111,11872.2744,28394.6111,34.6444347,-6.2090203,15.41,11.136,38.48,0.27699999999999997,4.11,5.94,2,20.9706,20.766,20.5333,0.0144,0.0216,0.0175,20.9684,20.8461,20.5251,0.0208,0.0336,0.025,26.7742,26.1563,25.6621,25.2803,24.9537,24.6966,23.3341,22.0872,21.6825,21.3794,0.0844,0.0633,0.0504,0.0424,0.0367,0.033,0.0189,0.012,0.0108,0.0105,26.4668,25.8821,25.39,25.0179,24.711,24.4564,23.0686,21.7941,21.3845,21.108,0.1151,0.0891,0.071,0.0603,0.0532,0.0479,0.0267,0.0165,0.0149,0.0148,26.4716,25.8605,25.3727,24.9749,24.6135,24.3303,22.9411,21.6571,21.2571,20.9538,0.1159,0.0875,0.07,0.0581,0.0487,0.0428,0.0238,0.0146,0.0133,0.0129,11.31648,13.211520000000002,12.7596,3.4214879999999996,3.2126639999999997,3.453408,0.0223600785688,0.072290134013,0.0512269400012,0.03655872846,4724,0.369689881047,0.22350430568799998,1,0,0,0, ,829,321
3737559,6.51558956916,0.101770479025,63.2852,1.0440200000000002,109.7944,0.0989,109.4396,0.0961,-1.7944,-1.4396,-5.274613319009999,0.23181100000000002,0.00740272,19.6522082332,23.3613488356,24.9651157016,24.3166431316,0.8986219999999999,0.0213676,3.8999856,0.037295496000000004,33.8420322449,4.6071074263,0.0179145408163,20.028521684,23.7376622864,25.341429152399996,24.692956582399997,6.1080994898,0.0327505314626,19.722327275799998,23.431467878200003,25.0352347442,24.3867621742,0.0,0.37926829268299994,2054.3135,638.6474,25954.3135,16538.6474,33.84205479999999,-5.274650299999999,17.512999999999998,13.815,-25.79,0.21100000000000002,3.5,5.94,2,19.9678,19.7091,19.6479,0.0051,0.0071,0.0066,19.9366,19.7098,19.704,0.0084,0.0121,0.0118,25.4395,24.8044,24.3392,23.9491,23.6453,23.3842,22.1569,21.1336,20.7784,20.5152,0.0214,0.0161,0.013000000000000001,0.0109,0.0096,0.0087,0.0056,0.0044,0.0041,0.0042,25.0173,24.3872,23.9219,23.5327,23.2285,22.9688,21.7318,20.7343,20.4075,20.1617,0.0259,0.0195,0.0158,0.0133,0.0117,0.0105,0.0067,0.0054,0.0052,0.0054,24.7261,24.1032,23.6549,23.2715,22.9709,22.7149,21.5121,20.5624,20.252,20.0401,0.0194,0.0147,0.0121,0.0102,0.009000000000000001,0.0082,0.0054,0.0045,0.0044,0.0047,8.6016,6.859439999999999,5.4096,3.71196,3.3633599999999997,3.073896,0.0180717020244,0.058425812644800006,0.0414022693378,0.029547232809799998,4750,0.34743487096500003,0.28917086489300003,1,0,0,0, ,832,322
3742850,4.063562925169999,0.12777671485300002,169.446,1.04855,115.7187,0.1034,118.666,0.1468,-0.7187,-3.6660000000000004,-6.424125108919999,0.358092,0.0106429,19.7328081951,23.145933209299997,25.477732526799997,24.6795828055,1.23591,0.031945999999999995,4.8587952,0.09624719999999999,33.8190304705,2.62227891156,0.0142857851474,20.2083784624,23.621503476599997,25.953302794099997,25.1551530728,3.5104343820899997,0.0259451176304,19.8916735195,23.304798533699998,25.636597851199998,24.83844813,0.0,0.0716216216216,1552.0667,3878.2507,29452.0667,23778.2507,33.8190141,-6.424237799999999,16.617,10.675999999999998,79.92,0.358,3.59,6.6,2,20.5103,20.1538,19.9842,0.0092,0.012,0.0112,20.5783,20.2084,19.9964,0.0179,0.0233,0.0208,25.9255,25.2948,24.8171,24.4321,24.121,23.853,22.4955,21.4178,21.078000000000003,20.8065,0.0422,0.0315,0.0253,0.0213,0.0187,0.0167,0.0095,0.0071,0.0068,0.0068,25.643,24.9969,24.511,24.1143,23.79,23.5218,22.2174,21.1219,20.7732,20.4782,0.0593,0.0436,0.0348,0.028999999999999998,0.0251,0.0224,0.0135,0.0098,0.0093,0.0092,25.4976,24.8563,24.3648,23.9682,23.6526,23.381,22.068,20.9851,20.6343,20.3432,0.0563,0.0416,0.0331,0.0275,0.024,0.0213,0.0127,0.0094,0.0089,0.0088,7.96488,9.156,9.70872,3.03324,3.16512,3.2508,0.020684007588099997,0.0668713965324,0.0473870613844,0.0338183524066,4754,0.442517223174,0.297220607752,1,0,0,0, ,833,323
3751941,3.6185161564599997,0.22987670068000005,127.86200000000001,14.7191,178.3975,0.2942,174.1332,0.2884,-3.3975,0.8668,-6.76539243026,0.0652957,0.0327824,19.7902885133,23.504680713400003,25.6036737098,24.849089997300002,1.1282,0.0624216,4.2396816,0.16812936,34.703638252800005,2.02714356576,0.018463329081599998,20.4194035353,24.1337957354,26.2327887319,25.4782050193,3.14262329932,0.030700148809500002,19.9433839884,23.657776188499998,25.756769184899998,25.002185472399997,0.0,0.0,2716.8813,572.5403,10616.8813,16472.5403,34.7037565,-6.7653267999999995,14.056,13.517000000000001,21.0,0.038,6.13,10.56,0,20.7329,20.1117,19.6007,0.024,0.0227,0.0179,20.9292,20.2502,19.3165,0.0495,0.0445,0.0237,26.3829,25.7513,25.2953,24.8925,24.5676,24.2836,22.8592,21.6734,21.355,21.1386,0.0771,0.057999999999999996,0.0472,0.0393,0.0339,0.0299,0.0161,0.0108,0.0106,0.0111,26.2792,25.5676,25.0605,24.638,24.3059,24.0106,22.4945,21.2583,20.9168,20.6661,0.1178,0.0823,0.0639,0.0523,0.0448,0.0391,0.0193,0.0124,0.0119,0.0121,25.8142,25.1877,24.7712,24.4157,24.11,23.815,22.3493,21.0561,20.7076,20.4398,0.0966,0.073,0.0616,0.0536,0.0471,0.0411,0.0213,0.0129,0.0123,0.0124,8.79144,9.68688,13.902000000000001,3.136392,3.7230480000000004,4.9529760000000005,0.022844080271900002,0.07385491151910001,0.0523357879029,0.0373500712446,4765,0.592610181726,0.45450042328400003,1,0,0,0, ,834,324
3752340,11.135381235799999,0.18172867063499998,180.0,0.0,133.6489,0.1189,131.3877,0.1515,-1.6489,0.6123,-6.669074940750001,0.199717,0.00884652,18.7561152952,23.0364860126,24.383237274200003,23.7991589204,0.779065,0.0183435,4.5488016,0.04895217599999999,34.685140687,5.11915391156,0.0237675382653,19.5998825531,23.880253270500003,25.2270045321,24.642926178299998,9.17800453515,0.0398494189342,18.9660073512,23.2463780685,24.593129330100002,24.009050976300003,0.0,0.14052287581700001,3110.9619,2637.0759,11010.9619,18537.0759,34.685173,-6.6689962,19.289,15.205,86.85,0.212,3.5,6.6,3,19.6693,19.0219,18.7695,0.0064,0.0059,0.0059,19.6672,19.022000000000002,18.7615,0.012,0.0112,0.011000000000000001,25.5015,24.8571,24.3758,23.9895,23.675,23.4046,22.0531,20.8877,20.5157,20.2187,0.0344,0.0254,0.0203,0.0171,0.0149,0.0133,0.0077,0.0052,0.0049,0.0048,24.7494,24.1469,23.6899,23.3184,23.0064,22.7378,21.4082,20.2343,19.8683,19.578,0.0289,0.0222,0.0182,0.0155,0.0136,0.0121,0.0071,0.0048,0.0045,0.0044,24.3065,23.7136,23.2604,22.9119,22.6212,22.3682,21.0859,19.9554,19.5935,19.3125,0.0242,0.0187,0.0154,0.0134,0.012,0.0108,0.0066,0.0047,0.0044,0.0044,9.5004,8.64528,11.3484,3.7978080000000003,3.8072160000000004,3.746568,0.0243444419686,0.0787055808846,0.0557731165501,0.0398031626187,4765,0.804864839634,0.610942737566,1,0,0,0, ,835,325
3756375,4.15072278912,0.288237670068,68.5261,2.88154,97.1763,0.3807,93.7028,0.2825,-3.1763,0.2972,-6.8742124455699996,0.37466,0.030674400000000004,21.0996988671,24.167387045100003,25.4546906763,24.886646196300003,0.7513489999999999,0.06768880000000001,2.8856352000000003,0.12444415199999999,34.6709650405,2.0292729591799996,0.05502834467119999,21.8766570201,24.9443451982,26.2316488293,25.663604349299998,3.6904053288,0.09379287131519999,21.227323019,24.2950111971,25.5823148282,25.0142703483,0.0,0.0,3414.4194,2240.9749,11314.4194,14140.9749,34.6710476,-6.8741531,10.265999999999998,6.752999999999999,-29.71,0.342,4.94,9.9,0,21.951999999999998,21.5656,20.9349,0.053,0.0588,0.0342,23.4483,99.0,21.3276,0.4214,99.0,0.0985,27.4869,26.8068,26.305999999999997,25.8964,25.6098,25.3044,23.8014,22.643,22.3006,22.1223,0.3184,0.225,0.1779,0.1459,0.1309,0.1129,0.0566,0.039,0.0373,0.0407,26.4993,25.8488,25.3424,25.0072,24.6947,24.401999999999997,23.0953,21.9727,21.7307,21.5783,0.2032,0.1476,0.11599999999999999,0.1019,0.0893,0.078,0.0468,0.0333,0.035,0.0391,26.2594,25.6747,25.1987,24.8119,24.4846,24.2291,22.8048,21.6743,21.3843,21.1851,0.1694,0.1307,0.1057,0.0886,0.0766,0.0691,0.0373,0.0263,0.0264,0.0283,8.39664,8.39664,8.39664,2.549904,2.113944,2.6602799999999998,0.0226200865694,0.0731307398788,0.051822618330499996,0.0369838415409,4769,0.7408112546619999,0.6280258795520001,1,0,0,0, ,836,326
3764343,2.0302827381,0.0508903769841,0.0,0.0,168.5943,0.3238,174.2462,0.3336,3.4057,-2.2462,-5.4955903181500005,0.0352384,0.0203285,20.4651518555,25.382297296599997,26.2311086946,25.7984268275,0.5456409999999999,0.0212353,4.7353824,0.07778064,34.3447098885,1.1429953231299999,0.013581101190500001,21.0889320275,26.0060774687,26.8548888666,26.4222069995,1.8532879818599999,0.024509530895700002,20.5641858873,25.481331328400003,26.3301427264,25.897460859299997,0.0,0.0,3334.127,3905.2905,15234.127,11805.2905,34.3444974,-5.4956349,16.975,13.536,-42.03,0.203,5.49,7.92,2,21.02,20.462,20.4816,0.0196,0.0215,0.0207,21.055999999999997,20.3923,20.5062,0.0292,0.0291,0.0305,27.5311,26.8632,26.4222,26.084,25.8299,25.5636,24.0911,22.7858,22.3456,21.9912,0.1414,0.1027,0.0852,0.0751,0.069,0.062,0.0319,0.0192,0.0168,0.0156,27.6749,26.9006,26.3462,25.906,25.5678,25.2463,23.6041,22.3108,21.8589,21.4855,0.29600000000000004,0.1949,0.1457,0.1169,0.0993,0.0849,0.0373,0.0227,0.0196,0.0179,27.1725,26.4785,25.9668,25.5263,25.1987,24.9181,23.5269,22.1874,21.7315,21.3203,0.1759,0.1248,0.09699999999999999,0.0778,0.0668,0.0592,0.0328,0.0191,0.0165,0.0145,15.288,15.288,15.288,5.314344,5.543832,4.861752,0.020078407065599997,0.0649134900431,0.04599963058730001,0.0328281955523,4776,0.591694877509,0.505832280744,1,0,0,0, ,839,327
